m,c
0.421,0.22328366722479623
0.422,0.22294697221279036
0.423,0.22261064215601034
0.424,0.22227467690029518
0.425,0.22193907629118448
0.426,0.22160384017391854
0.427,0.221268968393439
0.428,0.2209344607943897
0.429,0.22060031722111606
0.43,0.22026653751766664
0.431,0.21993312152779282
0.432,0.21960006909494983
0.433,0.21926738006229643
0.434,0.21893505427269624
0.435,0.21860309156871743
0.436,0.2182714917926337
0.437,0.21794025478642423
0.438,0.21760938039177477
0.439,0.2172788684500772
0.44,0.21694871880243105
0.441,0.21661893128964288
0.442,0.2162895057522276
0.443,0.21596044203040834
0.444,0.21563173996411714
0.445,0.21530339939299525
0.446,0.21497542015639404
0.447,0.21464780209337458
0.448,0.2143205450427091
0.449,0.21399364884288063
0.45,0.2136671133320839
0.451,0.21334093834822576
0.452,0.21301512372892534
0.453,0.2126896693115147
0.454,0.21236457493303956
0.455,0.2120398404302592
0.456,0.21171546563964733
0.457,0.21139145039739238
0.458,0.21106779453939806
0.459,0.21074449790128363
0.46,0.21042156031838466
0.461,0.2100989816257531
0.462,0.20977676165815823
0.463,0.20945490025008637
0.464,0.2091333972357423
0.465,0.20881225244904905
0.466,0.2084914657236486
0.467,0.20817103689290198
0.468,0.2078509657898907
0.469,0.20753125224741584
0.47,0.20721189609799964
0.471,0.2068928971738854
0.472,0.20657425530703832
0.473,0.20625597032914547
0.474,0.20593804207161684
0.475,0.20562047036558523
0.476,0.2053032550419071
0.477,0.20498639593116308
0.478,0.204669892863658
0.479,0.20435374566942194
0.48,0.20403795417821025
0.481,0.20372251821950427
0.482,0.20340743762251176
0.483,0.20309271221616712
0.484,0.20277834182913226
0.485,0.20246432628979708
0.486,0.20215066542627927
0.487,0.20183735906642558
0.488,0.2015244070378121
0.489,0.20121180916774445
0.49,0.2008995652832583
0.491,0.20058767521112034
0.492,0.20027613877782796
0.493,0.1999649558096107
0.494,0.1996541261324296
0.495,0.19934364957197884
0.496,0.19903352595368518
0.497,0.1987237551027093
0.498,0.19841433684394552
0.499,0.1981052710020232
0.5,0.1977965574013061
0.501,0.19748819586589367
0.502,0.19718018621962147
0.503,0.19687252828606136
0.504,0.1965652218885221
0.505,0.19625826685004985
0.506,0.19595166299342878
0.507,0.1956454101411813
0.508,0.1953395081155687
0.509,0.19503395673859175
0.51,0.1947287558319909
0.511,0.19442390521724712
0.512,0.19411940471558195
0.513,0.1938152541479584
0.514,0.19351145333508132
0.515,0.19320800209739777
0.516,0.19290490025509752
0.517,0.19260214762811373
0.518,0.19229974403612332
0.519,0.19199768929854755
0.52,0.19169598323455206
0.521,0.1913946256630482
0.522,0.19109361640269285
0.523,0.19079295527188903
0.524,0.1904926420887866
0.525,0.19019267667128278
0.526,0.18989305883702212
0.527,0.1895937884033979
0.528,0.18929486518755173
0.529,0.18899628900637455
0.53,0.18869805967650716
0.531,0.18840017701434017
0.532,0.18810264083601544
0.533,0.1878054509574256
0.534,0.18750860719421528
0.535,0.18721210936178112
0.536,0.18691595727527258
0.537,0.1866201507495923
0.538,0.18632468959939666
0.539,0.1860295736390963
0.54,0.1857348026828564
0.541,0.18544037654459766
0.542,0.1851462950379962
0.543,0.18485255797648467
0.544,0.18455916517325227
0.545,0.18426611644124535
0.546,0.18397341159316843
0.547,0.18368105044148375
0.548,0.18338903279841265
0.549,0.18309735847593586
0.55,0.18280602728579343
0.551,0.18251503903948607
0.552,0.18222439354827524
0.553,0.18193409062318364
0.554,0.18164413007499572
0.555,0.1813545117142584
0.556,0.18106523535128138
0.557,0.1807763007961376
0.558,0.18048770785866397
0.559,0.18019945634846188
0.56,0.17991154607489743
0.561,0.17962397684710205
0.562,0.17933674847397316
0.563,0.1790498607641748
0.564,0.1787633135261376
0.565,0.17847710656805985
0.566,0.17819123969790773
0.567,0.1779057127234159
0.568,0.17762052545208828
0.569,0.17733567769119762
0.57,0.1770511692477875
0.571,0.1767669999286714
0.572,0.17648316954043425
0.573,0.1761996778894324
0.574,0.17591652478179434
0.575,0.1756337100234211
0.576,0.1753512334199869
0.577,0.1750690947769396
0.578,0.17478729389950123
0.579,0.1745058305926685
0.58,0.17422470466121326
0.581,0.1739439159096832
0.582,0.1736634641424022
0.583,0.17338334916347098
0.584,0.17310357077676744
0.585,0.17282412878594727
0.586,0.1725450229944446
0.587,0.1722662532054724
0.588,0.17198781922202294
0.589,0.17170972084686856
0.59,0.17143195788256183
0.591,0.17115453013143647
0.592,0.17087743739560723
0.593,0.17060067947697155
0.594,0.17032425617720898
0.595,0.17004816729778213
0.596,0.16977241263993703
0.597,0.16949699200470433
0.598,0.16922190519289884
0.599,0.1689471520051206
0.6,0.16867273224175555
0.601,0.1683986457029755
0.602,0.16812489218873944
0.603,0.16785147149879318
0.604,0.16757838343267056
0.605,0.16730562778969374
0.606,0.16703320436897373
0.607,0.16676111296941065
0.608,0.16648935338969506
0.609,0.16621792542830746
0.61,0.1659468288835195
0.611,0.1656760635533944
0.612,0.1654056292357874
0.613,0.16513552572834625
0.614,0.16486575282851165
0.615,0.1645963103335182
0.616,0.16432719804039453
0.617,0.16405841574596394
0.618,0.163789963246845
0.619,0.16352184033945194
0.62,0.1632540468199953
0.621,0.1629865824844826
0.622,0.16271944712871855
0.623,0.1624526405483057
0.624,0.16218616253864535
0.625,0.16192001289493724
0.626,0.16165419141218101
0.627,0.1613886978851763
0.628,0.16112353210852312
0.629,0.16085869387662258
0.63,0.1605941829836776
0.631,0.1603299992236933
0.632,0.16006614239047726
0.633,0.1598026122776404
0.634,0.15953940867859764
0.635,0.15927653138656767
0.636,0.15901398019457486
0.637,0.15875175489544818
0.638,0.15848985528182302
0.639,0.15822828114614085
0.64,0.15796703228065076
0.641,0.15770610847740862
0.642,0.15744550952827888
0.643,0.15718523522493463
0.644,0.15692528535885777
0.645,0.1566656597213401
0.646,0.156406358103484
0.647,0.15614738029620187
0.648,0.15588872609021825
0.649,0.1556303952760688
0.65,0.15537238764410216
0.651,0.15511470298447977
0.652,0.15485734108717625
0.653,0.1546003017419806
0.654,0.15434358473849624
0.655,0.1540871898661416
0.656,0.15383111691415108
0.657,0.15357536567157484
0.658,0.15331993592728013
0.659,0.15306482746995137
0.66,0.15281004008809065
0.661,0.1525555735700187
0.662,0.15230142770387473
0.663,0.15204760227761802
0.664,0.15179409707902722
0.665,0.15154091189570196
0.666,0.15128804651506259
0.667,0.1510355007243514
0.668,0.15078327431063257
0.669,0.1505313670607933
0.67,0.15027977876154378
0.671,0.15002850919941807
0.672,0.1497775581607746
0.673,0.14952692543179685
0.674,0.1492766107984932
0.675,0.14902661404669876
0.676,0.14877693496207456
0.677,0.148527573330109
0.678,0.148278528936118
0.679,0.14802980156524573
0.68,0.14778139100246485
0.681,0.1475332970325775
0.682,0.1472855194402156
0.683,0.14703805800984127
0.684,0.14679091252574758
0.685,0.14654408277205916
0.686,0.14629756853273243
0.687,0.1460513695915566
0.688,0.14580548573215363
0.689,0.1455599167379794
0.69,0.14531466239232377
0.691,0.1450697224783115
0.692,0.14482509677890246
0.693,0.1445807850768923
0.694,0.1443367871549133
0.695,0.1440931027954344
0.696,0.1438497317807621
0.697,0.14360667389304083
0.698,0.1433639289142538
0.699,0.14312149662622292
0.7,0.14287937681061016
0.701,0.14263756924891752
0.702,0.14239607372248778
0.703,0.1421548900125049
0.704,0.14191401789999483
0.705,0.14167345716582594
0.706,0.14143320759070935
0.707,0.14119326895519993
0.708,0.14095364103969638
0.709,0.1407143236244421
0.71,0.14047531648952558
0.711,0.1402366194148811
0.712,0.1399982321802892
0.713,0.1397601545653769
0.714,0.139522386349619
0.715,0.13928492731233785
0.716,0.13904777723270445
0.717,0.13881093588973864
0.718,0.1385744030623098
0.719,0.13833817852913763
0.72,0.13810226206879211
0.721,0.13786665345969476
0.722,0.13763135248011868
0.723,0.13739635890818908
0.724,0.13716167252188446
0.725,0.13692729309903615
0.726,0.13669322041732995
0.727,0.1364594542543058
0.728,0.1362259943873587
0.729,0.13599284059373945
0.73,0.13575999265055474
0.731,0.13552745033476823
0.732,0.1352952134232007
0.733,0.1350632816925305
0.734,0.13483165491929458
0.735,0.13460033287988887
0.736,0.1343693153505684
0.737,0.1341386021074483
0.738,0.13390819292650463
0.739,0.133678087583574
0.74,0.13344828585435514
0.741,0.13321878751440844
0.742,0.13298959233915766
0.743,0.13276070010388913
0.744,0.13253211058375394
0.745,0.13230382355376677
0.746,0.1320758387888074
0.747,0.13184815606362166
0.748,0.13162077515282075
0.749,0.13139369583088295
0.75,0.13116691787215334
0.751,0.13094044105084482
0.752,0.13071426514103868
0.753,0.13048838991668504
0.754,0.13026281515160298
0.755,0.13003754061948194
0.756,0.12981256609388145
0.757,0.12958789134823245
0.758,0.1293635161558371
0.759,0.12913944028986957
0.76,0.12891566352337724
0.761,0.1286921856292801
0.762,0.12846900638037215
0.763,0.1282461255493218
0.764,0.12802354290867218
0.765,0.12780125823084168
0.766,0.12757927128812507
0.767,0.1273575818526931
0.768,0.1271361896965941
0.769,0.12691509459175365
0.77,0.12669429630997547
0.771,0.12647379462294242
0.772,0.12625358930221595
0.773,0.12603368011923785
0.774,0.12581406684533003
0.775,0.12559474925169542
0.776,0.1253757271094184
0.777,0.1251570001894651
0.778,0.12493856826268457
0.779,0.12472043109980875
0.78,0.12450258847145325
0.781,0.12428504014811802
0.782,0.1240677859001875
0.783,0.12385082549793168
0.784,0.12363415871150613
0.785,0.12341778531095327
0.786,0.12320170506620197
0.787,0.12298591774706885
0.788,0.12277042312325843
0.789,0.12255522096436414
0.79,0.12234031103986819
0.791,0.12212569311914252
0.792,0.12191136697144951
0.793,0.12169733236594232
0.794,0.12148358907166511
0.795,0.12127013685755432
0.796,0.12105697549243859
0.797,0.12084410474503948
0.798,0.12063152438397241
0.799,0.12041923417774639
0.8,0.12020723389476541
0.801,0.1199955233033285
0.802,0.11978410217163041
0.803,0.11957297026776216
0.804,0.11936212735971163
0.805,0.11915157321536375
0.806,0.11894130760250181
0.807,0.11873133028880724
0.808,0.11852164104186058
0.809,0.11831223962914175
0.81,0.11810312581803092
0.811,0.11789429937580902
0.812,0.11768576006965759
0.813,0.11747750766666062
0.814,0.11726954193380383
0.815,0.11706186263797598
0.816,0.11685446954596901
0.817,0.11664736242447903
0.818,0.11644054104010645
0.819,0.1162340051593567
0.82,0.11602775454864055
0.821,0.1158217889742751
0.822,0.11561610820248402
0.823,0.11541071199939808
0.824,0.1152056001310558
0.825,0.11500077236340377
0.826,0.11479622846229799
0.827,0.11459196819350292
0.828,0.1143879913226935
0.829,0.11418429761545494
0.83,0.11398088683728352
0.831,0.11377775875358676
0.832,0.11357491312968439
0.833,0.11337234973080902
0.834,0.11317006832210576
0.835,0.11296806866863399
0.836,0.11276635053536696
0.837,0.11256491368719297
0.838,0.11236375788891537
0.839,0.1121628829052534
0.84,0.11196228850084292
0.841,0.11176197444023628
0.842,0.1115619404879037
0.843,0.11136218640823321
0.844,0.11116271196553153
0.845,0.11096351692402426
0.846,0.11076460104785672
0.847,0.11056596410109443
0.848,0.1103676058477235
0.849,0.11016952605165166
0.85,0.10997172447670796
0.851,0.10977420088664398
0.852,0.10957695504513403
0.853,0.10937998671577603
0.854,0.10918329566209171
0.855,0.10898688164752719
0.856,0.10879074443545392
0.857,0.10859488378916837
0.858,0.10839929947189372
0.859,0.10820399124677929
0.86,0.10800895887690155
0.861,0.107814202125265
0.862,0.10761972075480228
0.863,0.10742551452837454
0.864,0.10723158320877252
0.865,0.10703792655871663
0.866,0.1068445443408576
0.867,0.1066514363177773
0.868,0.10645860225198889
0.869,0.10626604190593737
0.87,0.10607375504200046
0.871,0.10588174142248914
0.872,0.10569000080964723
0.873,0.10549853296565338
0.874,0.10530733765262051
0.875,0.10511641463259677
0.876,0.10492576366756613
0.877,0.10473538451944864
0.878,0.10454527695010113
0.879,0.1043554407213181
0.88,0.1041658755948313
0.881,0.10397658133231127
0.882,0.10378755769536722
0.883,0.10359880444554785
0.884,0.10341032134434176
0.885,0.10322210815317828
0.886,0.1030341646334275
0.887,0.10284649054640096
0.888,0.1026590856533525
0.889,0.10247194971547864
0.89,0.10228508249391881
0.891,0.10209848374975597
0.892,0.10191215324401783
0.893,0.10172609073767602
0.894,0.10154029599164811
0.895,0.10135476876679711
0.896,0.10116950882393211
0.897,0.10098451592380972
0.898,0.100799789827133
0.899,0.1006153302945537
0.9,0.10043113708667122
0.901,0.1002472099640346
0.902,0.10006354868714168
0.903,0.0998801530164407
0.904,0.09969702271233026
0.905,0.09951415753515988
0.906,0.09933155724523075
0.907,0.09914922160279607
0.908,0.09896715036806171
0.909,0.09878534330118632
0.91,0.09860380016228268
0.911,0.0984225207114174
0.912,0.0982415047086118
0.913,0.09806075191384225
0.914,0.09788026208704147
0.915,0.09770003498809746
0.916,0.09752007037685569
0.917,0.0973403680131187
0.918,0.09716092765664677
0.919,0.09698174906715842
0.92,0.09680283200433117
0.921,0.09662417622780181
0.922,0.09644578149716714
0.923,0.096267647571984
0.924,0.0960897742117705
0.925,0.09591216117600578
0.926,0.09573480822413141
0.927,0.0955577151155511
0.928,0.09538088160963139
0.929,0.09520430746570259
0.93,0.09502799244305898
0.931,0.09485193630095923
0.932,0.09467613879862687
0.933,0.09450059969525146
0.934,0.0943253187499881
0.935,0.09415029572195886
0.936,0.09397553037025254
0.937,0.09380102245392591
0.938,0.09362677173200337
0.939,0.09345277796347837
0.94,0.09327904090731323
0.941,0.0931055603224401
0.942,0.09293233596776115
0.943,0.092759367602149
0.944,0.09258665498444786
0.945,0.0924141978734734
0.946,0.09224199602801357
0.947,0.09207004920682865
0.948,0.09189835716865272
0.949,0.09172691967219306
0.95,0.09155573647613137
0.951,0.09138480733912402
0.952,0.09121413201980273
0.953,0.09104371027677496
0.954,0.09087354186862408
0.955,0.09070362655391076
0.956,0.09053396409117222
0.957,0.09036455423892426
0.958,0.09019539675566023
0.959,0.09002649139985246
0.96,0.08985783792995285
0.961,0.08968943610439266
0.962,0.08952128568158364
0.963,0.08935338641991813
0.964,0.08918573807777011
0.965,0.0890183404134949
0.966,0.08885119318543028
0.967,0.08868429615189702
0.968,0.08851764907119868
0.969,0.08835125170162315
0.97,0.08818510380144225
0.971,0.08801920512891252
0.972,0.08785355544227602
0.973,0.08768815449976049
0.974,0.08752300205957966
0.975,0.08735809787993454
0.976,0.08719344171901289
0.977,0.08702903333499065
0.978,0.0868648724860319
0.979,0.08670095893028908
0.98,0.08653729242590427
0.981,0.0863738727310092
0.982,0.08621069960372593
0.983,0.08604777280216691
0.984,0.08588509208443608
0.985,0.08572265720862912
0.986,0.0855604679328336
0.987,0.08539852401513022
0.988,0.08523682521359238
0.989,0.08507537128628741
0.99,0.08491416199127698
0.991,0.08475319708661705
0.992,0.08459247633035878
0.993,0.08443199948054915
0.994,0.08427176629523102
0.995,0.08411177653244428
0.996,0.0839520299502253
0.997,0.08379252630660831
0.998,0.08363326535962586
0.999,0.08347424686730848
1.0,0.08331547058768642
1.001,0.08315693627878876
1.002,0.08299864369864497
1.003,0.08284059260528506
1.004,0.08268278275673972
1.005,0.08252521391104135
1.006,0.08236788582622426
1.007,0.08221079826032487
1.008,0.0820539509713828
1.009,0.081897343717441
1.01,0.08174097625654626
1.011,0.08158484834674969
1.012,0.08142895974610706
1.013,0.08127331021267971
1.014,0.08111789950453471
1.015,0.08096272737974503
1.016,0.08080779359639088
1.017,0.08065309791255937
1.018,0.08049864008634525
1.019,0.08034441987585163
1.02,0.08019043703919
1.021,0.08003669133448135
1.022,0.07988318251985559
1.023,0.0797299103534535
1.024,0.07957687459342588
1.025,0.07942407499793451
1.026,0.07927151132515262
1.027,0.07911918333326594
1.028,0.07896709078047193
1.029,0.07881523342498127
1.03,0.07866361102501784
1.031,0.0785122233388195
1.032,0.07836107012463835
1.033,0.07821015114074117
1.034,0.07805946614541015
1.035,0.077909014896943
1.036,0.07775879715365373
1.037,0.07760881267387282
1.038,0.07745906121594802
1.039,0.0773095425382445
1.04,0.0771602563991456
1.041,0.0770112025570529
1.042,0.0768623807703873
1.043,0.07671379079758896
1.044,0.07656543239711759
1.045,0.07641730532745383
1.046,0.07626940934709876
1.047,0.07612174421457481
1.048,0.07597430968842606
1.049,0.07582710552721883
1.05,0.07568013148954232
1.051,0.07553338733400836
1.052,0.07538687281925263
1.053,0.07524058770393505
1.054,0.07509453174673948
1.055,0.07494870470637516
1.056,0.07480310634157633
1.057,0.07465773641110367
1.058,0.07451259467374345
1.059,0.07436768088830939
1.06,0.07422299481364172
1.061,0.07407853620860895
1.062,0.07393430483210728
1.063,0.07379030044306173
1.064,0.0736465228004262
1.065,0.07350297166318419
1.066,0.07335964679034876
1.067,0.07321654794096406
1.068,0.0730736748741043
1.069,0.07293102734887537
1.07,0.0727886051244147
1.071,0.07264640795989213
1.072,0.07250443561450977
1.073,0.07236268784750302
1.074,0.07222116441814078
1.075,0.0720798650857259
1.076,0.07193878960959543
1.077,0.07179793774912148
1.078,0.07165730926371125
1.079,0.07151690391280786
1.08,0.07137672145589055
1.081,0.071236761652475
1.082,0.07109702426211433
1.083,0.07095750904439865
1.084,0.07081821575895612
1.085,0.07067914416545366
1.086,0.07054029402359663
1.087,0.07040166509312978
1.088,0.07026325713383728
1.089,0.07012506990554403
1.09,0.06998710316811455
1.091,0.06984935668145541
1.092,0.06971183020551394
1.093,0.06957452350027925
1.094,0.06943743632578328
1.095,0.06930056844210034
1.096,0.06916391960934794
1.097,0.0690274895876873
1.098,0.0688912781373234
1.099,0.06875528501850604
1.1,0.06861950999152958
1.101,0.06848395281673411
1.102,0.06834861325450498
1.103,0.06821349106527402
1.104,0.06807858600951984
1.105,0.06794389784776746
1.106,0.06780942634058991
1.107,0.06767517124860804
1.108,0.06754113233249055
1.109,0.06740730935295565
1.11,0.06727370207077023
1.111,0.06714031024675082
1.112,0.0670071336417637
1.113,0.06687417201672617
1.114,0.06674142513260586
1.115,0.06660889275042206
1.116,0.06647657463124527
1.117,0.06634447053619874
1.118,0.06621258022645772
1.119,0.06608090346325081
1.12,0.06594944000785945
1.121,0.06581818962161949
1.122,0.06568715206592061
1.123,0.06555632710220714
1.124,0.06542571449197848
1.125,0.06529531399678953
1.126,0.0651651253782511
1.127,0.06503514839803007
1.128,0.06490538281785031
1.129,0.06477582839949249
1.13,0.06464648490479523
1.131,0.0645173520956544
1.132,0.06438842973402466
1.133,0.06425971758191959
1.134,0.06413121540141146
1.135,0.06400292295463259
1.136,0.06387484000377482
1.137,0.06374696631109074
1.138,0.06361930163889336
1.139,0.06349184574955721
1.14,0.0633645984055184
1.141,0.06323755936927467
1.142,0.06311072840338677
1.143,0.06298410527047756
1.144,0.06285768973323404
1.145,0.06273148155440562
1.146,0.06260548049680693
1.147,0.062479686323316144
1.148,0.06235409879687692
1.149,0.06222871768049742
1.15,0.062103542737252014
1.151,0.06197857373028086
1.152,0.06185381042279055
1.153,0.06172925257805453
1.154,0.0616048999594133
1.155,0.06148075233027541
1.156,0.06135680945411659
1.157,0.06123307109448185
1.158,0.06110953701498438
1.159,0.06098620697930674
1.16,0.060863080751201074
1.161,0.060740158094489856
1.162,0.06061743877306506
1.163,0.06049492255088995
1.164,0.060372609191999306
1.165,0.06025049846049844
1.166,0.06012859012056557
1.167,0.06000688393645049
1.168,0.05988537967247609
1.169,0.059764077093038145
1.17,0.059642975962606135
1.171,0.05952207604572278
1.172,0.05940137710700594
1.173,0.05928087891114744
1.174,0.05916058122291396
1.175,0.05904048380714811
1.176,0.05892058642876796
1.177,0.05880088885276768
1.178,0.05868139084421816
1.179,0.058562092168266945
1.18,0.058442992590139076
1.181,0.058324091875137096
1.182,0.058205389788641544
1.183,0.058086886096111595
1.184,0.05796858056308517
1.185,0.05785047295517894
1.186,0.05773256303808975
1.187,0.057614850577593926
1.188,0.057497335339548095
1.189,0.057380017089889594
1.19,0.05726289559463717
1.191,0.05714597061989035
1.192,0.05702924193183074
1.193,0.05691270929672221
1.194,0.05679637248091084
1.195,0.056680231250825885
1.196,0.056564285372979514
1.197,0.056448534613967996
1.198,0.05633297874047093
1.199,0.05621761751925298
1.2,0.056102450717163105
1.201,0.055987478101135246
1.202,0.055872699438189
1.203,0.05575811449542968
1.204,0.05564372304004906
1.205,0.055529524839324856
1.206,0.05541551966062233
1.207,0.055301707271393254
1.208,0.055188087439178
1.209,0.05507465993160376
1.21,0.05496142451638694
1.211,0.05484838096133219
1.212,0.05473552903433343
1.213,0.054622868503373896
1.214,0.05451039913652636
1.215,0.054398120701954274
1.216,0.0542860329679108
1.217,0.05417413570274062
1.218,0.05406242867487906
1.219,0.05395091165285326
1.22,0.053839584405282
1.221,0.05372844670087665
1.222,0.05361749830844083
1.223,0.05350673899687107
1.224,0.0533961685351576
1.225,0.053285786692383624
1.226,0.05317559323772669
1.227,0.0530655879404588
1.228,0.05295577056994628
1.229,0.052846140895650574
1.23,0.05273669868712857
1.231,0.05262744371403255
1.232,0.05251837574611148
1.233,0.052409494553209895
1.234,0.05230079990526966
1.235,0.052192291572329276
1.236,0.05208396932452502
1.237,0.05197583293209062
1.238,0.05186788216535772
1.239,0.051760116794757144
1.24,0.051652536590817505
1.241,0.05154514132416718
1.242,0.05143793076553372
1.243,0.0513309046857443
1.244,0.0512240628557266
1.245,0.05111740504650797
1.246,0.05101093102921767
1.247,0.05090464057508489
1.248,0.050798533455441004
1.249,0.050692609441718474
1.25,0.050586868305452865
1.251,0.05048130981828121
1.252,0.050375933751943464
1.253,0.05027073987828289
1.254,0.05016572796924601
1.255,0.050060897796883295
1.256,0.049956249133348965
1.257,0.049851781750901804
1.258,0.04974749542190497
1.259,0.049643389918827066
1.26,0.04953946501424176
1.261,0.04943572048082859
1.262,0.04933215609137293
1.263,0.04922877161876641
1.264,0.04912556683600735
1.265,0.04902254151620114
1.266,0.04891969543256025
1.267,0.048817028358404894
1.268,0.04871454006716289
1.269,0.048612230332370894
1.27,0.04851009892767335
1.271,0.04840814562682388
1.272,0.0483063702036855
1.273,0.048204772432230376
1.274,0.04810335208654034
1.275,0.048002108940807815
1.276,0.04790104276933509
1.277,0.04780015334653562
1.278,0.04769944044693378
1.279,0.04759890384516495
1.28,0.04749854331597652
1.281,0.04739835863422772
1.282,0.0472983495748902
1.283,0.047198515913047884
1.284,0.0470988574238976
1.285,0.046999373882749634
1.286,0.04690006506502754
1.287,0.04680093074626863
1.288,0.04670197070212455
1.289,0.046603184708360876
1.29,0.04650457254085823
1.291,0.04640613397561231
1.292,0.04630786878873395
1.293,0.04620977675644929
1.294,0.04611185765510084
1.295,0.046014111261146934
1.296,0.0459165373511627
1.297,0.04581913570183968
1.298,0.04572190608998702
1.299,0.04562484829253031
1.3,0.04552796208651396
1.301,0.045431247249099416
1.302,0.045334703557566865
1.303,0.04523833078931477
1.304,0.045142128721860506
1.305,0.045046097132840676
1.306,0.04495023580001103
1.307,0.04485454450124747
1.308,0.044759023014545186
1.309,0.04466367111802042
1.31,0.04456848858990926
1.311,0.04447347520856914
1.312,0.04437863075247846
1.313,0.04428395500023682
1.314,0.04418944773056579
1.315,0.04409510872230906
1.316,0.04400093775443207
1.317,0.04390693460602301
1.318,0.04381309905629314
1.319,0.04371943088457675
1.32,0.04362592987033104
1.321,0.043532595793137396
1.322,0.043439428432701065
1.323,0.04334642756885129
1.324,0.043253592981541876
1.325,0.04316092445085144
1.326,0.043068421756983576
1.327,0.04297608468026746
1.328,0.042883913001157334
1.329,0.04279190650023379
1.33,0.04270006495820344
1.331,0.042608388155898756
1.332,0.042516875874279596
1.333,0.04242552789443252
1.334,0.04233434399757122
1.335,0.04224332396503679
1.336,0.04215246757829829
1.337,0.042061774618952774
1.338,0.041971244868725006
1.339,0.04188087810946926
1.34,0.04179067412316793
1.341,0.04170063269193237
1.342,0.041610753598003994
1.343,0.0415210366237531
1.344,0.041431481551680034
1.345,0.04134208816441544
1.346,0.04125285624472
1.347,0.04116378557548565
1.348,0.041074875939734246
1.349,0.0409861271206197
1.35,0.04089753890142679
1.351,0.04080911106557233
1.352,0.04072084339660478
1.353,0.040632735678204746
1.354,0.040544787694185375
1.355,0.04045699922849252
1.356,0.040369370065204815
1.357,0.040281899988534306
1.358,0.04019458878282624
1.359,0.040107436232559586
1.36,0.04002044212234738
1.361,0.039933606236936814
1.362,0.03984692836120935
1.363,0.03976040828018131
1.364,0.039674045779003644
1.365,0.03958784064296313
1.366,0.03950179265748096
1.367,0.0394159016081149
1.368,0.03933016728055802
1.369,0.039244589460639655
1.37,0.03915916793432614
1.371,0.039073902487719456
1.372,0.03898879290705899
1.373,0.038903838978721385
1.374,0.03881904048922
1.375,0.03873439722520672
1.376,0.03864990897347011
1.377,0.03856557552093777
1.378,0.03848139665467522
1.379,0.03839737216188631
1.38,0.038313501829914075
1.381,0.03822978544624012
1.382,0.03814622279848568
1.383,0.03806281367441091
1.384,0.03797955786191641
1.385,0.03789645514904215
1.386,0.03781350532396826
1.387,0.0377307081750157
1.388,0.03764806349064544
1.389,0.03756557105945971
1.39,0.03748323067020182
1.391,0.03740104211175618
1.392,0.037319005173148664
1.393,0.03723711964354726
1.394,0.03715538531226138
1.395,0.0370738019687433
1.396,0.03699236940258703
1.397,0.036911087403529885
1.398,0.03682995576145136
1.399,0.03674897426637444
1.4,0.036668142708465544
1.401,0.036587460878034064
1.402,0.03650692856553369
1.403,0.03642654556156202
1.404,0.036346311656860336
1.405,0.03626622664231486
1.406,0.036186290308956016
1.407,0.036106502447959155
1.408,0.03602686285064491
1.409,0.035947371308479026
1.41,0.035868027613072555
1.411,0.03578883155618217
1.412,0.035709782929710734
1.413,0.03563088152570712
1.414,0.03555212713636616
1.415,0.03547351955402966
1.416,0.035395058571185946
1.417,0.035316743980470196
1.418,0.03523857557466486
1.419,0.03516055314669963
1.42,0.035082676489651674
1.421,0.0350049453967462
1.422,0.03492735966135594
1.423,0.03484991907700217
1.424,0.03477262343735447
1.425,0.03469547253623051
1.426,0.0346184661675974
1.427,0.0345416041255706
1.428,0.034464886204415394
1.429,0.03438831219854559
1.43,0.034311881902525404
1.431,0.03423559511106843
1.432,0.03415945161903777
1.433,0.03408345122144745
1.434,0.03400759371346131
1.435,0.03393187889039378
1.436,0.033856306547710345
1.437,0.0337808764810271
1.438,0.033705588486111354
1.439,0.033630442358881546
1.44,0.03355543789540784
1.441,0.03348057489191207
1.442,0.03340585314476778
1.443,0.033331272450500805
1.444,0.03325683260578893
1.445,0.033182533407462425
1.446,0.033108374652504526
1.447,0.033034356138051
1.448,0.032960477661390715
1.449,0.03288673901996515
1.45,0.032813140011370104
1.451,0.03273968043335447
1.452,0.03266636008382056
1.453,0.03259317876082491
1.454,0.03252013626257822
1.455,0.032447232387445395
1.456,0.032374466933945446
1.457,0.0323018397007525
1.458,0.032229350486695
1.459,0.032156999090756845
1.46,0.03208478531207684
1.461,0.03201270894994905
1.462,0.031940769803823106
1.463,0.03186896767330443
1.464,0.03179730235815417
1.465,0.03172577365828938
1.466,0.031654381373783534
1.467,0.031583125304866455
1.468,0.03151200525192423
1.469,0.03144102101549996
1.47,0.03137017239629353
1.471,0.03129945919516182
1.472,0.031228881213118915
1.473,0.03115843825133599
1.474,0.031088130111142576
1.475,0.031017956594025026
1.476,0.030947917501627942
1.477,0.03087801263575401
1.478,0.030808241798364007
1.479,0.03073860479157741
1.48,0.030669101417671443
1.481,0.030599731479082595
1.482,0.030530494778406126
1.483,0.0304613911183965
1.484,0.03039242030196671
1.485,0.030323582132189508
1.486,0.030254876412297207
1.487,0.030186302945681545
1.488,0.0301178615358942
1.489,0.03004955198664645
1.49,0.029981374101810114
1.491,0.029913327685416997
1.492,0.029845412541659542
1.493,0.02977762847489034
1.494,0.02970997528962288
1.495,0.029642452790531862
1.496,0.029575060782452582
1.497,0.02950779907038155
1.498,0.029440667459476755
